problem_id,title,source,domain,collection,priority,stage,status,statement_hash,metadata,created_at,updated_at,available_at,attempt_count,last_attempt_id,lease_owner,lease_token,lease_expires_at,heartbeat_at,last_error,last_result
unsolvedmath-kp-4.77,Kirby Problem 4.77,UnsolvedMath,topology,backlog,-760.0,G0,parked,a22b81ac9aae995624d2cb87fc718bc4a2a07bef8a594fa2d660ed54f35f6b62,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""84a0f68daf9d24e5574ab27cea5804d8087075706bade2fcdf81a289ecef9f65"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.77"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.77""}",2026-07-27T00:30:20.799644Z,2026-07-27T00:54:49.829308Z,2026-07-27T00:30:20.799644Z,0,,,0,,,,
unsolvedmath-kp-4.78,Kirby Problem 4.78,UnsolvedMath,topology,backlog,-761.0,G0,parked,d6e83db6d3df748a8a7c8385e4b25a25cb534bf4c3d9cfb44652d8809ad8372d,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""45dd6a668b1ebad47f75072c13e360d18eb89793f8a601fc950155323d6ee472"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.78"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.78""}",2026-07-27T00:30:20.806939Z,2026-07-27T00:54:49.839373Z,2026-07-27T00:30:20.806939Z,0,,,0,,,,
unsolvedmath-kp-4.79,Kirby Problem 4.79,UnsolvedMath,topology,backlog,-762.0,G0,parked,2151fcb3bdd8c73b53828ff262acb1fff3cd3ec6b74777af9dbf6bd6651dea86,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""af02a6a68827445c622507d47874156c21f5c70a40b7f437af014735829e4348"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.79"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.79""}",2026-07-27T00:30:20.814376Z,2026-07-27T00:54:49.849663Z,2026-07-27T00:30:20.814376Z,0,,,0,,,,
unsolvedmath-kp-4.8,Kirby Problem 4.8,UnsolvedMath,topology,backlog,-763.0,G0,parked,c41af1f680083483c42d350b885b433e7edd07e3847b08396410507cee1f1d28,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""f9521755d2e213b75352d767d18e5a40c7661ec9828dfc18755137bd16221427"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.8"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.8""}",2026-07-27T00:30:20.821831Z,2026-07-27T00:54:49.859874Z,2026-07-27T00:30:20.821831Z,0,,,0,,,,
unsolvedmath-kp-4.80,Kirby Problem 4.80,UnsolvedMath,topology,backlog,-764.0,G0,parked,f931e33f11dab2c9b623057fd4d545d3f1d2dad1d9025b5ed8577516f1da935b,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""bc968f3d69a48013076234ec2cde9378405f8f3939138d5a22ee5a55280368f9"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.80"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.80""}",2026-07-27T00:30:20.829538Z,2026-07-27T00:54:49.870170Z,2026-07-27T00:30:20.829538Z,0,,,0,,,,
unsolvedmath-kp-4.81,Kirby Problem 4.81,UnsolvedMath,topology,backlog,-765.0,G0,parked,651428e1d8be34b020cb741ec71981c62bff35c6341158caadf76ee0927553ca,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""4c92eb302d1af95bbe376570e8d0e977c6e965a60d43d101865f2891d2b58bde"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.81"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.81""}",2026-07-27T00:30:20.836917Z,2026-07-27T00:54:49.880848Z,2026-07-27T00:30:20.836917Z,0,,,0,,,,
unsolvedmath-kp-4.82,Kirby Problem 4.82,UnsolvedMath,topology,backlog,-766.0,G0,parked,85678f4d32b9ff7f582d31754f7e6971d67958f3ef740c61dd755b460ce3fb12,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""611d85e83d42430c6e8df513de7e8795f7a3f2a2af530ff23c8d6f1f17430496"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.82"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.82""}",2026-07-27T00:30:20.844283Z,2026-07-27T00:54:49.891573Z,2026-07-27T00:30:20.844283Z,0,,,0,,,,
unsolvedmath-kp-4.83,Kirby Problem 4.83,UnsolvedMath,topology,backlog,-767.0,G0,parked,5853e9ae17ec54ed3d566fdd67b42cc1bb6fe6228d19525333890132828438dd,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""d09218a73ba570c90ba11a582d8c63d5703b1641175c2a6e5506e7a399de75b1"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.83"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.83""}",2026-07-27T00:30:20.851490Z,2026-07-27T00:54:49.902509Z,2026-07-27T00:30:20.851490Z,0,,,0,,,,
unsolvedmath-kp-4.84,Kirby Problem 4.84,UnsolvedMath,topology,backlog,-768.0,G0,parked,76009a5151b73f604c74d39a98331b869038ae01a6dc791515c17198c93f29f3,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""66cbdf00a0ec5a14de5c167e9cc3745511a6ca53daf16a7da6cb63f86379b6da"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.84"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.84""}",2026-07-27T00:30:20.858874Z,2026-07-27T00:54:49.912697Z,2026-07-27T00:30:20.858874Z,0,,,0,,,,
unsolvedmath-kp-4.85,Kirby Problem 4.85,UnsolvedMath,topology,backlog,-769.0,G0,parked,413547e751f2d10dd14d8194086638dee72ccbfd5bb1ee274eb01623852cd220,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""a982ff18aa36f4fae063dabf57379ff9eea048eda6d3f2bbb17f74da43097e2d"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.85"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.85""}",2026-07-27T00:30:20.866817Z,2026-07-27T00:54:49.923202Z,2026-07-27T00:30:20.866817Z,0,,,0,,,,
unsolvedmath-kp-4.86,Kirby Problem 4.86,UnsolvedMath,topology,backlog,-770.0,G0,parked,05327b7944186ac13d74b6d236f6dc1fe1b27b2a236bd8f6ab975849313a5a07,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""a4076cb2fabf1c726fa9265e2e494ecc5038e26fab0eee337b620e59d81d6f01"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.86"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.86""}",2026-07-27T00:30:20.874209Z,2026-07-27T00:54:49.933579Z,2026-07-27T00:30:20.874209Z,0,,,0,,,,
unsolvedmath-kp-4.87,Kirby Problem 4.87,UnsolvedMath,topology,backlog,-771.0,G0,parked,9c285a199899ddfba45da0ec885b5b628cd2a3eb037f6858c75ca0419cfcd906,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""7d5ecb2a471501c2fc44b9b46bf762c36d8e9de768afd1ae4f71abb726b1f98b"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.87"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.87""}",2026-07-27T00:30:20.881550Z,2026-07-27T00:54:49.943884Z,2026-07-27T00:30:20.881550Z,0,,,0,,,,
unsolvedmath-kp-4.88,Kirby Problem 4.88,UnsolvedMath,topology,backlog,-772.0,G0,parked,d272d8689fb5700b56c3d809df81148e69c12d8a9cf0df15a85922baf8bc1994,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""f5dd2f175b02cbd934bd12985a0f5056c08ac51386a684cb0099d0ef8427414b"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.88"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.88""}",2026-07-27T00:30:20.889150Z,2026-07-27T00:54:49.954697Z,2026-07-27T00:30:20.889150Z,0,,,0,,,,
unsolvedmath-kp-4.89,Kirby Problem 4.89,UnsolvedMath,topology,backlog,-773.0,G0,parked,4499bdbc144570617420798207fbd808432cdaa820c31f5046d755f047ebc0c7,"{""baseline_claim_kind"":""classification_or_optimization"",""baseline_outcome"":null,""baseline_status"":""decomposition_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""73772b6ce1dbb5a2035e5e11e0b40f7f3750199b4287d17e25e4acd94b70b605"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.89"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.89""}",2026-07-27T00:30:20.896538Z,2026-07-27T00:54:49.965474Z,2026-07-27T00:30:20.896538Z,0,,,0,,,,
unsolvedmath-kp-4.9,Kirby Problem 4.9,UnsolvedMath,topology,backlog,-774.0,G0,parked,7edb3d1cde7b0fca4161ac07843e47f4284095bf627fca2ee62445c851f49f72,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""b900fe8498dd9082862107cc2ddb6c995344c3c0997f040709e432de5eb72e85"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.9"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.9""}",2026-07-27T00:30:20.904007Z,2026-07-27T00:54:49.975646Z,2026-07-27T00:30:20.904007Z,0,,,0,,,,
unsolvedmath-kp-4.90,Kirby Problem 4.90,UnsolvedMath,topology,backlog,-775.0,G0,parked,6eec1f276c76d76d4d03d26c9078687fcb8567494487184d71314e5f8a35ebfc,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""3d7fb9222b1ec930dacf43fd458b2a0658861920566807f6ade7cbe5ea639d6b"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.90"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.90""}",2026-07-27T00:30:20.911847Z,2026-07-27T00:54:49.986295Z,2026-07-27T00:30:20.911847Z,0,,,0,,,,
unsolvedmath-kp-4.91,Kirby Problem 4.91,UnsolvedMath,topology,backlog,-776.0,G0,parked,b317b1f0ae6a7e7f8c57ec0276ff40c11d48481b22ae619693323f001ab6dfe9,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""a38262c98ab40cf2d51061ed03d7270f164e5edf875bcf1622bcc5c028088384"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.91"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.91""}",2026-07-27T00:30:20.919403Z,2026-07-27T00:54:49.996695Z,2026-07-27T00:30:20.919403Z,0,,,0,,,,
unsolvedmath-kp-4.92,Kirby Problem 4.92,UnsolvedMath,topology,backlog,-777.0,G0,parked,ccfd2f70c165d305a91a1529cf9ca47b61a6a06d54436844defd79fe606b8863,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""f1e370b38401b276965eef45d59243fcaa5edc1be6dcbcacde9bde70795825ff"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.92"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.92""}",2026-07-27T00:30:20.927594Z,2026-07-27T00:54:50.007348Z,2026-07-27T00:30:20.927594Z,0,,,0,,,,
unsolvedmath-kp-4.93,Kirby Problem 4.93,UnsolvedMath,topology,backlog,-778.0,G0,parked,0e4af9266c0b97aa1143f6438613cb7fff7f517dbcfb6f328eb33c9f7b7b3238,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""2fc9f947fba195ac036e470ab7ee1ece385e147bb37a87caa10f276d015fde03"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.93"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.93""}",2026-07-27T00:30:20.935123Z,2026-07-27T00:54:50.017688Z,2026-07-27T00:30:20.935123Z,0,,,0,,,,
unsolvedmath-kp-4.94,Kirby Problem 4.94,UnsolvedMath,topology,backlog,-779.0,G0,parked,d18e0baf0ab7ede11f31d0ad9d15f434b4e5f1cf547f9006eef9f5f9c127ebf1,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""756f8906431b14e9f465c453a71e9219dc6143bd1b55e706d039465f8f9f6f39"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.94"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.94""}",2026-07-27T00:30:20.943086Z,2026-07-27T00:54:50.028230Z,2026-07-27T00:30:20.943086Z,0,,,0,,,,
unsolvedmath-kp-4.95,Kirby Problem 4.95,UnsolvedMath,topology,backlog,-780.0,G0,parked,e2bc56077950613271029f35c76ca02c75b885acbdcc1c8a6951a0e388f25dea,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""0068e09971592ebaff98d84f1c78ebc28bc960ff2454f02c03ca2fa5ec454c67"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.95"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.95""}",2026-07-27T00:30:20.950557Z,2026-07-27T00:54:50.038805Z,2026-07-27T00:30:20.950557Z,0,,,0,,,,
unsolvedmath-kp-4.96,Kirby Problem 4.96,UnsolvedMath,topology,backlog,-781.0,G0,parked,ba85f6d1b57bf83a982d377705f86c919d75112723a08b72c591ddf52f95a08c,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""8debacfd145cdfad4a2cdde5289c5491fa8747dc8c2f3e6ae4b87935df9cba0a"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.96"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.96""}",2026-07-27T00:30:20.966740Z,2026-07-27T00:54:50.049554Z,2026-07-27T00:30:20.966740Z,0,,,0,,,,
unsolvedmath-kp-4.97,Kirby Problem 4.97,UnsolvedMath,topology,backlog,-782.0,G0,parked,498f1864e0bbba4ce02d3793589cb6ea73d9d34b6b8d021c6333453f1e32e374,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""66e070d1785a65b17896d766fa7498b254a4ae18db460d9b692eaf1e3c94bdc4"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.97"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.97""}",2026-07-27T00:30:20.981137Z,2026-07-27T00:54:50.059968Z,2026-07-27T00:30:20.981137Z,0,,,0,,,,
unsolvedmath-kp-4.98,Kirby Problem 4.98,UnsolvedMath,topology,backlog,-783.0,G0,parked,994f7bb7c28202928420acd5d1b49fbc5f6a77b01e2e7ab72765dda3fd644045,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""e1f7197fd204b2ed124428bae278da933df53b72a4f7eaa9999ee4fe73713739"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.98"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.98""}",2026-07-27T00:30:20.992318Z,2026-07-27T00:54:50.070825Z,2026-07-27T00:30:20.992318Z,0,,,0,,,,
unsolvedmath-kp-4.99,Kirby Problem 4.99,UnsolvedMath,topology,backlog,-784.0,G0,parked,9e8e056ac1a66e347b7acb61f9cd4b7173c56a001ad0b4ab041725b2fc6af139,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""6dc420a30555dbffc8dac92e674917ef007323b64883824a9820a374ba624a0a"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.99"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.99""}",2026-07-27T00:30:20.999761Z,2026-07-27T00:54:50.081249Z,2026-07-27T00:30:20.999761Z,0,,,0,,,,
